ds,item id,ingredient,y
2016-12-29,851234006364-AL,Colombia,2.15
2016-12-29,0851234006500-AL,Colombia,0.59
2016-12-29,0851234006500-AL,Costa Rica,0.59
2016-12-29,0851234006500-AL,Sumatra,0.59
2016-12-29,0851234006500-AL,Ethiopia,0.59
2016-12-31,0851234006187-AL,Costa Rica,313.10999999999996
2016-12-31,0851234006200-AL,DCF Colombia,313.10999999999996
2017-01-03,851234006364-AL,Colombia,4.3
2017-01-04,0851234006500-AL,Colombia,1.18
2017-01-04,0851234006500-AL,Costa Rica,1.18
2017-01-04,0851234006500-AL,Sumatra,1.18
2017-01-04,0851234006500-AL,Ethiopia,1.18
2017-01-04,851234006364-AL,Colombia,2.15
2017-01-05,0851234006408-AL,Colombia,7.32
2017-01-05,0851234006500-AL,Colombia,0.59
2017-01-05,0851234006500-AL,Costa Rica,0.59
2017-01-05,0851234006500-AL,Sumatra,0.59
2017-01-05,0851234006500-AL,Ethiopia,0.59
2017-01-05,0851234006500-AL,Colombia,4.13
2017-01-05,0851234006500-AL,Costa Rica,4.13
2017-01-05,0851234006500-AL,Sumatra,4.13
2017-01-05,0851234006500-AL,Ethiopia,4.13
2017-01-05,851234006364-AL,Colombia,2.15
2017-01-05,851234006364-AL,Colombia,2.15
2017-01-05,0851234006500-AL,Colombia,1.18
2017-01-05,0851234006500-AL,Costa Rica,1.18
2017-01-05,0851234006500-AL,Sumatra,1.18
2017-01-05,0851234006500-AL,Ethiopia,1.18
2017-01-05,0851234006163-AL,Ethiopia,0.3408
2017-01-05,0851234006408-AL,Colombia,1.1712
2017-01-05,0851234006170-AL,Sumatra,0.3408
2017-01-05,0851234006187-AL,Costa Rica,0.3408
2017-01-05,0851234006159-AL,Colombia,0.3408
2017-01-06,0851234006500-AL,Colombia,0.59
2017-01-06,0851234006500-AL,Costa Rica,0.59
2017-01-06,0851234006500-AL,Sumatra,0.59
2017-01-06,0851234006500-AL,Ethiopia,0.59
2017-01-06,851234006364-AL,Colombia,2.15
2017-01-09,0851234006500-AL,Colombia,1.18
2017-01-09,0851234006500-AL,Costa Rica,1.18
2017-01-09,0851234006500-AL,Sumatra,1.18
2017-01-09,0851234006500-AL,Ethiopia,1.18
2017-01-09,851234006364-AL,Colombia,4.3
2017-01-09,851234006364-AL,Colombia,4.3
2017-01-09,0851234006500-AL,Colombia,1.77
2017-01-09,0851234006500-AL,Costa Rica,1.77
2017-01-09,0851234006500-AL,Sumatra,1.77
2017-01-09,0851234006500-AL,Ethiopia,1.77
2017-01-10,851234006194-AL,Colombia,1.94
2017-01-12,851234006364-AL,Colombia,4.3
2017-01-12,0851234006163-AL,Ethiopia,0.3408
2017-01-12,0851234006170-AL,Sumatra,0.3408
2017-01-12,0851234006187-AL,Costa Rica,0.3408
2017-01-12,0851234006200-AL,DCF Colombia,0.3408
2017-01-12,0851234006159-AL,Colombia,0.3408
2017-01-13,0851234006500-AL,Colombia,0.59
2017-01-13,0851234006500-AL,Costa Rica,0.59
2017-01-13,0851234006500-AL,Sumatra,0.59
2017-01-13,0851234006500-AL,Ethiopia,0.59
2017-01-13,851234006364-AL,Colombia,6.449999999999999
2017-01-13,851234006364-AL,Colombia,4.3
2017-01-13,0851234006163-AL,Ethiopia,313.10999999999996
2017-01-13,0851234006159-AL,Colombia,313.10999999999996
2017-01-16,851234006364-AL,Colombia,2.15
2017-01-16,0851234006500-AL,Colombia,3.54
2017-01-16,0851234006500-AL,Costa Rica,3.54
2017-01-16,0851234006500-AL,Sumatra,3.54
2017-01-16,0851234006500-AL,Ethiopia,3.54
2017-01-18,0851234006187-AL,Costa Rica,313.10999999999996
2017-01-19,851234006364-AL,Colombia,2.15
2017-01-19,0851234006408-AL,Colombia,43.92
2017-01-23,851234006364-AL,Colombia,2.15
2017-01-24,0851234006500-AL,Colombia,1.18
2017-01-24,0851234006500-AL,Costa Rica,1.18
2017-01-24,0851234006500-AL,Sumatra,1.18
2017-01-24,0851234006500-AL,Ethiopia,1.18
2017-01-24,851234006364-AL,Colombia,2.15
2017-01-25,0851234006408-AL,Colombia,7.32
2017-01-25,851234006364-AL,Colombia,15.049999999999999
2017-01-26,0851234006500-AL,Colombia,1.77
2017-01-26,0851234006500-AL,Costa Rica,1.77
2017-01-26,0851234006500-AL,Sumatra,1.77
2017-01-26,0851234006500-AL,Ethiopia,1.77
2017-01-26,851234006364-AL,Colombia,2.15
2017-01-26,851234006364-AL,Colombia,4.3
2017-01-27,0851234006500-AL,Colombia,1.18
2017-01-27,0851234006500-AL,Costa Rica,1.18
2017-01-27,0851234006500-AL,Sumatra,1.18
2017-01-27,0851234006500-AL,Ethiopia,1.18
2017-01-27,851234006364-AL,Colombia,4.3
2017-01-31,0851234006500-AL,Colombia,1.18
2017-01-31,0851234006500-AL,Costa Rica,1.18
2017-01-31,0851234006500-AL,Sumatra,1.18
2017-01-31,0851234006500-AL,Ethiopia,1.18
2017-01-31,0851234006500-AL,Colombia,2.9499999999999997
2017-01-31,0851234006500-AL,Costa Rica,2.9499999999999997
2017-01-31,0851234006500-AL,Sumatra,2.9499999999999997
2017-01-31,0851234006500-AL,Ethiopia,2.9499999999999997
2017-01-31,851234006364-AL,Colombia,2.15
2017-02-02,851234006364-AL,Colombia,2.15
2017-02-02,851234006364-AL,Colombia,2.15
2017-02-02,0851234006500-AL,Colombia,1.18
2017-02-02,0851234006500-AL,Costa Rica,1.18
2017-02-02,0851234006500-AL,Sumatra,1.18
2017-02-02,0851234006500-AL,Ethiopia,1.18
2017-02-03,0851234006408-AL,Colombia,658.8000000000001
2017-02-03,0851234006170-AL,Sumatra,357.84
2017-02-03,851234006364-AL,Colombia,2.15
2017-02-06,851234006364-AL,Colombia,8.6
2017-02-06,0851234006500-AL,Colombia,2.36
2017-02-06,0851234006500-AL,Costa Rica,2.36
2017-02-06,0851234006500-AL,Sumatra,2.36
2017-02-06,0851234006500-AL,Ethiopia,2.36
2017-02-06,0851234006200-AL,DCF Colombia,357.84
2017-02-06,0851234006163-AL,Ethiopia,715.68
2017-02-06,0851234006170-AL,Sumatra,357.84
2017-02-06,0851234006187-AL,Costa Rica,715.68
2017-02-06,0851234006159-AL,Colombia,357.84
2017-02-07,0851234006500-AL,Colombia,0.59
2017-02-07,0851234006500-AL,Costa Rica,0.59
2017-02-07,0851234006500-AL,Sumatra,0.59
2017-02-07,0851234006500-AL,Ethiopia,0.59
2017-02-07,0851234006170-AL,Sumatra,2.13
2017-02-07,851234006364-AL,Colombia,2.15
2017-02-08,0851234006187-AL,Costa Rica,357.84
2017-02-08,0851234006500-AL,Colombia,0.59
2017-02-08,0851234006500-AL,Costa Rica,0.59
2017-02-08,0851234006500-AL,Sumatra,0.59
2017-02-08,0851234006500-AL,Ethiopia,0.59
2017-02-08,0851234006170-AL,Sumatra,2.13
2017-02-09,851234006364-AL,Colombia,2.15
2017-02-10,0851234006163-AL,Ethiopia,357.84
2017-02-10,0851234006187-AL,Costa Rica,1073.52
2017-02-10,0851234006159-AL,Colombia,715.68
2017-02-10,0851234006170-AL,Sumatra,357.84
2017-02-13,0851234006500-AL,Colombia,1.77
2017-02-13,0851234006500-AL,Costa Rica,1.77
2017-02-13,0851234006500-AL,Sumatra,1.77
2017-02-13,0851234006500-AL,Ethiopia,1.77
2017-02-13,0851234006163-AL,Ethiopia,2.13
2017-02-13,0851234006500-AL,Colombia,4.13
2017-02-13,0851234006500-AL,Costa Rica,4.13
2017-02-13,0851234006500-AL,Sumatra,4.13
2017-02-13,0851234006500-AL,Ethiopia,4.13
2017-02-13,0851234006500-AL,Colombia,0.59
2017-02-13,0851234006500-AL,Costa Rica,0.59
2017-02-13,0851234006500-AL,Sumatra,0.59
2017-02-13,0851234006500-AL,Ethiopia,0.59
2017-02-14,0851234006408-AL,Colombia,658.8000000000001
2017-02-15,0851234006187-AL,Costa Rica,2.13
2017-02-15,0851234006159-AL,Colombia,2.13
2017-02-15,0851234006170-AL,Sumatra,2.13
2017-02-15,851234006364-AL,Colombia,2.15
2017-02-16,0851234006500-AL,Colombia,0.59
2017-02-16,0851234006500-AL,Costa Rica,0.59
2017-02-16,0851234006500-AL,Sumatra,0.59
2017-02-16,0851234006500-AL,Ethiopia,0.59
2017-02-16,0851234006500-AL,Colombia,75.52
2017-02-16,0851234006500-AL,Costa Rica,75.52
2017-02-16,0851234006500-AL,Sumatra,75.52
2017-02-16,0851234006500-AL,Ethiopia,75.52
2017-02-17,0851234006187-AL,Costa Rica,4.26
2017-02-17,0851234006200-AL,DCF Colombia,2.13
2017-02-17,0851234006163-AL,Ethiopia,4.26
2017-02-17,0851234006408-AL,Colombia,43.92
2017-02-17,0851234006187-AL,Costa Rica,4.26
2017-02-17,0851234006500-AL,Colombia,1.77
2017-02-17,0851234006500-AL,Costa Rica,1.77
2017-02-17,0851234006500-AL,Sumatra,1.77
2017-02-17,0851234006500-AL,Ethiopia,1.77
2017-02-17,0851234006200-AL,DCF Colombia,4.26
2017-02-17,0851234006159-AL,Colombia,4.26
2017-02-17,0851234006170-AL,Sumatra,4.26
2017-02-17,0851234006500-AL,Colombia,3.54
2017-02-17,0851234006500-AL,Costa Rica,3.54
2017-02-17,0851234006500-AL,Sumatra,3.54
2017-02-17,0851234006500-AL,Ethiopia,3.54
2017-02-17,851234006364-AL,Colombia,4.3
2017-02-21,851234006364-AL,Colombia,2.15
2017-02-21,0851234006500-AL,Colombia,1.77
2017-02-21,0851234006500-AL,Costa Rica,1.77
2017-02-21,0851234006500-AL,Sumatra,1.77
2017-02-21,0851234006500-AL,Ethiopia,1.77
2017-02-22,851234006364-AL,Colombia,2.15
2017-02-22,0851234006187-AL,Costa Rica,4.26
2017-02-22,0851234006163-AL,Ethiopia,2.13
2017-02-22,0851234006200-AL,DCF Colombia,2.13
2017-02-22,0851234006163-AL,Ethiopia,-4.26
2017-02-22,0851234006159-AL,Colombia,-3.8979
2017-02-22,0851234006187-AL,Costa Rica,-3.5571
2017-02-22,0851234006408-AL,Colombia,-17.0556
2017-02-22,0851234006200-AL,DCF Colombia,-4.26
2017-02-22,0851234006170-AL,Sumatra,-3.8979
2017-02-22,0851234006500-AL,Colombia,-0.885
2017-02-22,0851234006500-AL,Costa Rica,-0.885
2017-02-22,0851234006500-AL,Sumatra,-0.885
2017-02-22,0851234006500-AL,Ethiopia,-0.885
2017-02-23,0851234006500-AL,Colombia,1.18
2017-02-23,0851234006500-AL,Costa Rica,1.18
2017-02-23,0851234006500-AL,Sumatra,1.18
2017-02-23,0851234006500-AL,Ethiopia,1.18
2017-02-23,0851234006187-AL,Costa Rica,2.13
2017-02-23,0851234006200-AL,DCF Colombia,2.13
2017-02-23,851234006364-AL,Colombia,2.15
2017-02-23,851234006364-AL,Colombia,4.3
2017-02-23,0851234006500-AL,Colombia,1.18
2017-02-23,0851234006500-AL,Costa Rica,1.18
2017-02-23,0851234006500-AL,Sumatra,1.18
2017-02-23,0851234006500-AL,Ethiopia,1.18
2017-02-23,0851234006408-AL,Colombia,7.32
2017-02-27,0851234006500-AL,Colombia,2.36
2017-02-27,0851234006500-AL,Costa Rica,2.36
2017-02-27,0851234006500-AL,Sumatra,2.36
2017-02-27,0851234006500-AL,Ethiopia,2.36
2017-02-27,0851234006187-AL,Costa Rica,4.26
2017-02-27,0851234006200-AL,DCF Colombia,2.13
2017-02-27,0851234006500-AL,Colombia,1.18
2017-02-27,0851234006500-AL,Costa Rica,1.18
2017-02-27,0851234006500-AL,Sumatra,1.18
2017-02-27,0851234006500-AL,Ethiopia,1.18
2017-02-27,851234006364-AL,Colombia,4.3
2017-02-27,0851234006187-AL,Costa Rica,2.13
2017-02-28,851234006364-AL,Colombia,2.15
2017-02-28,0851234006163-AL,Ethiopia,2.13
2017-02-28,0851234006500-AL,Colombia,0.59
2017-02-28,0851234006500-AL,Costa Rica,0.59
2017-02-28,0851234006500-AL,Sumatra,0.59
2017-02-28,0851234006500-AL,Ethiopia,0.59
2017-03-01,0851234006500-AL,Colombia,0.59
2017-03-01,0851234006500-AL,Costa Rica,0.59
2017-03-01,0851234006500-AL,Sumatra,0.59
2017-03-01,0851234006500-AL,Ethiopia,0.59
2017-03-02,0851234006500-AL,Colombia,1.77
2017-03-02,0851234006500-AL,Costa Rica,1.77
2017-03-02,0851234006500-AL,Sumatra,1.77
2017-03-02,0851234006500-AL,Ethiopia,1.77
2017-03-02,851234006364-AL,Colombia,4.3
2017-03-03,851234006194-AL,Colombia,3.88
2017-03-03,0851234006408-AL,Colombia,14.64
2017-03-03,0851234006187-AL,Costa Rica,4.26
2017-03-06,0851234006500-AL,Colombia,2.9499999999999997
2017-03-06,0851234006500-AL,Costa Rica,2.9499999999999997
2017-03-06,0851234006500-AL,Sumatra,2.9499999999999997
2017-03-06,0851234006500-AL,Ethiopia,2.9499999999999997
2017-03-06,0851234006200-AL,DCF Colombia,2.13
2017-03-07,0851234006163-AL,Ethiopia,4.26
2017-03-07,0851234006500-AL,Colombia,0.59
2017-03-07,0851234006500-AL,Costa Rica,0.59
2017-03-07,0851234006500-AL,Sumatra,0.59
2017-03-07,0851234006500-AL,Ethiopia,0.59
2017-03-07,0851234006408-AL,Colombia,7.32
2017-03-07,851234006364-AL,Colombia,2.15
2017-03-07,0851234006500-AL,Colombia,0.59
2017-03-07,0851234006500-AL,Costa Rica,0.59
2017-03-07,0851234006500-AL,Sumatra,0.59
2017-03-07,0851234006500-AL,Ethiopia,0.59
2017-03-08,0851234006159-AL,Colombia,2.13
2017-03-08,851234006364-AL,Colombia,15.049999999999999
2017-03-08,0851234006187-AL,Costa Rica,2.13
2017-03-09,851234006364-AL,Colombia,8.6
2017-03-09,0851234006200-AL,DCF Colombia,2.13
2017-03-09,0851234006500-AL,Colombia,3.54
2017-03-09,0851234006500-AL,Costa Rica,3.54
2017-03-09,0851234006500-AL,Sumatra,3.54
2017-03-09,0851234006500-AL,Ethiopia,3.54
2017-03-09,0851234006170-AL,Sumatra,2.13
2017-03-09,0851234006159-AL,Colombia,2.13
2017-03-09,851234006364-AL,Colombia,2.15
2017-03-09,0851234006187-AL,Costa Rica,2.13
2017-03-09,0851234006163-AL,Ethiopia,2.13
2017-03-13,0851234006159-AL,Colombia,2.13
2017-03-13,0851234006500-AL,Colombia,0.59
2017-03-13,0851234006500-AL,Costa Rica,0.59
2017-03-13,0851234006500-AL,Sumatra,0.59
2017-03-13,0851234006500-AL,Ethiopia,0.59
2017-03-13,0851234006408-AL,Colombia,7.32
2017-03-14,0851234006159-AL,Colombia,2.13
2017-03-15,0851234006170-AL,Sumatra,2.13
2017-03-15,0851234006163-AL,Ethiopia,2.13
2017-03-15,0851234006500-AL,Colombia,0.59
2017-03-15,0851234006500-AL,Costa Rica,0.59
2017-03-15,0851234006500-AL,Sumatra,0.59
2017-03-15,0851234006500-AL,Ethiopia,0.59
2017-03-16,851234006364-AL,Colombia,2.15
2017-03-16,0851234006200-AL,DCF Colombia,2.13
2017-03-17,0851234006408-AL,Colombia,1098
2017-03-17,0851234006500-AL,Colombia,2.36
2017-03-17,0851234006500-AL,Costa Rica,2.36
2017-03-17,0851234006500-AL,Sumatra,2.36
2017-03-17,0851234006500-AL,Ethiopia,2.36
2017-03-20,851234006364-AL,Colombia,2.15
2017-03-21,0851234006159-AL,Colombia,2.13
2017-03-21,851234006364-AL,Colombia,2.15
2017-03-21,0851234006500-AL,Colombia,2.9499999999999997
2017-03-21,0851234006500-AL,Costa Rica,2.9499999999999997
2017-03-21,0851234006500-AL,Sumatra,2.9499999999999997
2017-03-21,0851234006500-AL,Ethiopia,2.9499999999999997
2017-03-22,0851234006200-AL,DCF Colombia,2.13
2017-03-22,0851234006163-AL,Ethiopia,2.13
2017-03-22,851234006364-AL,Colombia,2.15
2017-03-22,0851234006170-AL,Sumatra,2.13
2017-03-22,0851234006187-AL,Costa Rica,2.13
2017-03-22,0851234006159-AL,Colombia,2.13
2017-03-23,0851234006500-AL,Colombia,0.59
2017-03-23,0851234006500-AL,Costa Rica,0.59
2017-03-23,0851234006500-AL,Sumatra,0.59
2017-03-23,0851234006500-AL,Ethiopia,0.59
2017-03-23,851234006364-AL,Colombia,2.15
2017-03-23,0851234006500-AL,Colombia,1.77
2017-03-23,0851234006500-AL,Costa Rica,1.77
2017-03-23,0851234006500-AL,Sumatra,1.77
2017-03-23,0851234006500-AL,Ethiopia,1.77
2017-03-23,851234006364-AL,Colombia,2.15
2017-03-30,851234006364-AL,Colombia,2.15
2017-03-30,0851234006500-AL,Colombia,1.18
2017-03-30,0851234006500-AL,Costa Rica,1.18
2017-03-30,0851234006500-AL,Sumatra,1.18
2017-03-30,0851234006500-AL,Ethiopia,1.18
2017-03-30,851234006364-AL,Colombia,2.15
2017-03-30,0851234006163-AL,Ethiopia,2.13
2017-03-30,0851234006500-AL,Colombia,0.59
2017-03-30,0851234006500-AL,Costa Rica,0.59
2017-03-30,0851234006500-AL,Sumatra,0.59
2017-03-30,0851234006500-AL,Ethiopia,0.59
2017-03-30,0851234006159-AL,Colombia,2.13
2017-03-30,0851234006163-AL,Ethiopia,2.13
2017-03-30,851234006364-AL,Colombia,4.3
2017-03-31,0851234006163-AL,Ethiopia,0.3408
2017-03-31,0851234006187-AL,Costa Rica,0.3408
2017-03-31,0851234006200-AL,DCF Colombia,0.3408
2017-03-31,0851234006159-AL,Colombia,0.3408
2017-03-31,0851234006170-AL,Sumatra,0.3408
2017-03-31,851234006364-AL,Colombia,2.15
2017-03-31,851234006364-AL,Colombia,6.449999999999999
2017-03-31,0851234006187-AL,Costa Rica,2.13
2017-03-31,0851234006200-AL,DCF Colombia,2.13
2017-03-31,851234006364-AL,Colombia,4.3
2017-03-31,0851234006500-AL,Colombia,1.18
2017-03-31,0851234006500-AL,Costa Rica,1.18
2017-03-31,0851234006500-AL,Sumatra,1.18
2017-03-31,0851234006500-AL,Ethiopia,1.18
2017-03-31,0851234006500-AL,Colombia,1.77
2017-03-31,0851234006500-AL,Costa Rica,1.77
2017-03-31,0851234006500-AL,Sumatra,1.77
2017-03-31,0851234006500-AL,Ethiopia,1.77
2017-03-31,851234006364-AL,Colombia,2.15
2017-04-04,0851234006187-AL,Costa Rica,2.13
2017-04-04,851234006364-AL,Colombia,2.15
2017-04-04,0851234006500-AL,Colombia,1.18
2017-04-04,0851234006500-AL,Costa Rica,1.18
2017-04-04,0851234006500-AL,Sumatra,1.18
2017-04-04,0851234006500-AL,Ethiopia,1.18
2017-04-05,851234006364-AL,Colombia,2.15
2017-04-05,0851234006500-AL,Colombia,0.59
2017-04-05,0851234006500-AL,Costa Rica,0.59
2017-04-05,0851234006500-AL,Sumatra,0.59
2017-04-05,0851234006500-AL,Ethiopia,0.59
2017-04-06,0851234006500-AL,Colombia,1.18
2017-04-06,0851234006500-AL,Costa Rica,1.18
2017-04-06,0851234006500-AL,Sumatra,1.18
2017-04-06,0851234006500-AL,Ethiopia,1.18
2017-04-06,851234006364-AL,Colombia,2.15
2017-04-06,851234006364-AL,Colombia,4.3
2017-04-06,851234006364-AL,Colombia,2.15
2017-04-07,0851234006500-AL,Colombia,0.59
2017-04-07,0851234006500-AL,Costa Rica,0.59
2017-04-07,0851234006500-AL,Sumatra,0.59
2017-04-07,0851234006500-AL,Ethiopia,0.59
2017-04-11,851234006364-AL,Colombia,2.15
2017-04-11,0851234006159-AL,Colombia,2.13
2017-04-12,0851234006500-AL,Colombia,2.36
2017-04-12,0851234006500-AL,Costa Rica,2.36
2017-04-12,0851234006500-AL,Sumatra,2.36
2017-04-12,0851234006500-AL,Ethiopia,2.36
2017-04-12,0851234006187-AL,Costa Rica,357.84
2017-04-12,0851234006163-AL,Ethiopia,357.84
2017-04-13,0851234006500-AL,Colombia,1.18
2017-04-13,0851234006500-AL,Costa Rica,1.18
2017-04-13,0851234006500-AL,Sumatra,1.18
2017-04-13,0851234006500-AL,Ethiopia,1.18
2017-04-13,851234006364-AL,Colombia,2.15
2017-04-13,851234006364-AL,Colombia,4.3
2017-04-13,0851234006500-AL,Colombia,1.18
2017-04-13,0851234006500-AL,Costa Rica,1.18
2017-04-13,0851234006500-AL,Sumatra,1.18
2017-04-13,0851234006500-AL,Ethiopia,1.18
2017-04-13,0851234006500-AL,Colombia,75.52
2017-04-13,0851234006500-AL,Costa Rica,75.52
2017-04-13,0851234006500-AL,Sumatra,75.52
2017-04-13,0851234006500-AL,Ethiopia,75.52
2017-04-13,0851234006170-AL,Sumatra,357.84
2017-04-13,0851234006200-AL,DCF Colombia,151.23
2017-04-13,851234006364-AL,Colombia,2.15
2017-04-17,0851234006500-AL,Colombia,0.59
2017-04-17,0851234006500-AL,Costa Rica,0.59
2017-04-17,0851234006500-AL,Sumatra,0.59
2017-04-17,0851234006500-AL,Ethiopia,0.59
2017-04-17,851234006364-AL,Colombia,2.15
2017-04-17,0851234006170-AL,Sumatra,2.13
2017-04-17,851234006194-AL,Colombia,1.94
2017-04-17,0851234006408-AL,Colombia,7.32
2017-04-17,0851234006500-AL,Colombia,0.59
2017-04-17,0851234006500-AL,Costa Rica,0.59
2017-04-17,0851234006500-AL,Sumatra,0.59
2017-04-17,0851234006500-AL,Ethiopia,0.59
2017-04-17,0851234006500-AL,Colombia,2.36
2017-04-17,0851234006500-AL,Costa Rica,2.36
2017-04-17,0851234006500-AL,Sumatra,2.36
2017-04-17,0851234006500-AL,Ethiopia,2.36
2017-04-17,0851234006500-AL,Colombia,0.59
2017-04-17,0851234006500-AL,Costa Rica,0.59
2017-04-17,0851234006500-AL,Sumatra,0.59
2017-04-17,0851234006500-AL,Ethiopia,0.59
2017-04-18,0851234006170-AL,Sumatra,2.13
2017-04-18,0851234006500-AL,Colombia,1.18
2017-04-18,0851234006500-AL,Costa Rica,1.18
2017-04-18,0851234006500-AL,Sumatra,1.18
2017-04-18,0851234006500-AL,Ethiopia,1.18
2017-04-19,0851234006500-AL,Colombia,0.59
2017-04-19,0851234006500-AL,Costa Rica,0.59
2017-04-19,0851234006500-AL,Sumatra,0.59
2017-04-19,0851234006500-AL,Ethiopia,0.59
2017-04-21,0851234006500-AL,Colombia,0.59
2017-04-21,0851234006500-AL,Costa Rica,0.59
2017-04-21,0851234006500-AL,Sumatra,0.59
2017-04-21,0851234006500-AL,Ethiopia,0.59
2017-04-21,0851234006200-AL,DCF Colombia,2.13
2017-04-21,0851234006500-AL,Colombia,1.18
2017-04-21,0851234006500-AL,Costa Rica,1.18
2017-04-21,0851234006500-AL,Sumatra,1.18
2017-04-21,0851234006500-AL,Ethiopia,1.18
2017-04-21,851234006364-AL,Colombia,2.15
2017-04-21,0851234006163-AL,Ethiopia,2.13
2017-04-21,0851234006159-AL,Colombia,2.13
2017-04-21,0851234006500-AL,Colombia,0.59
2017-04-21,0851234006500-AL,Costa Rica,0.59
2017-04-21,0851234006500-AL,Sumatra,0.59
2017-04-21,0851234006500-AL,Ethiopia,0.59
2017-04-21,0851234006187-AL,Costa Rica,2.13
2017-04-21,0851234006408-AL,Colombia,7.32
2017-04-21,0851234006170-AL,Sumatra,2.13
2017-04-21,0851234006200-AL,DCF Colombia,2.13
2017-04-21,0851234006408-AL,Colombia,1098
2017-04-21,0851234006200-AL,DCF Colombia,206.60999999999999
2017-04-25,0851234006500-AL,Colombia,2.9499999999999997
2017-04-25,0851234006500-AL,Costa Rica,2.9499999999999997
2017-04-25,0851234006500-AL,Sumatra,2.9499999999999997
2017-04-25,0851234006500-AL,Ethiopia,2.9499999999999997
2017-04-25,851234006364-AL,Colombia,2.15
2017-04-26,0851234006159-AL,Colombia,357.84
2017-04-27,851234006364-AL,Colombia,2.15
2017-04-27,0851234006500-AL,Colombia,0.59
2017-04-27,0851234006500-AL,Costa Rica,0.59
2017-04-27,0851234006500-AL,Sumatra,0.59
2017-04-27,0851234006500-AL,Ethiopia,0.59
2017-04-28,0851234006187-AL,Costa Rica,357.84
2017-05-01,0851234006500-AL,Colombia,0.59
2017-05-01,0851234006500-AL,Costa Rica,0.59
2017-05-01,0851234006500-AL,Sumatra,0.59
2017-05-01,0851234006500-AL,Ethiopia,0.59
2017-05-01,851234006364-AL,Colombia,2.15
2017-05-01,851234006364-AL,Colombia,2.15
2017-05-02,0851234006159-AL,Colombia,2.13
2017-05-02,0851234006500-AL,Colombia,1.18
2017-05-02,0851234006500-AL,Costa Rica,1.18
2017-05-02,0851234006500-AL,Sumatra,1.18
2017-05-02,0851234006500-AL,Ethiopia,1.18
2017-05-02,851234006364-AL,Colombia,4.3
2017-05-02,0851234006500-AL,Colombia,0.59
2017-05-02,0851234006500-AL,Costa Rica,0.59
2017-05-02,0851234006500-AL,Sumatra,0.59
2017-05-02,0851234006500-AL,Ethiopia,0.59
2017-05-02,851234006364-AL,Colombia,2.15
2017-05-02,851234006364-AL,Colombia,6.449999999999999
2017-05-02,0851234006500-AL,Colombia,1.77
2017-05-02,0851234006500-AL,Costa Rica,1.77
2017-05-02,0851234006500-AL,Sumatra,1.77
2017-05-02,0851234006500-AL,Ethiopia,1.77
2017-05-03,0851234006163-AL,Ethiopia,2.13
2017-05-05,0851234006500-AL,Colombia,0.59
2017-05-05,0851234006500-AL,Costa Rica,0.59
2017-05-05,0851234006500-AL,Sumatra,0.59
2017-05-05,0851234006500-AL,Ethiopia,0.59
2017-05-05,0851234006408-AL,Colombia,7.32
2017-05-05,0851234006408-AL,Colombia,7.32
2017-05-05,0851234006500-AL,Colombia,0.59
2017-05-05,0851234006500-AL,Costa Rica,0.59
2017-05-05,0851234006500-AL,Sumatra,0.59
2017-05-05,0851234006500-AL,Ethiopia,0.59
2017-05-08,0851234006163-AL,Ethiopia,357.84
2017-05-08,0851234006187-AL,Costa Rica,357.84
